Carbon_fibre,Glass_fibre,lf,Vc,SmAvg,G,GiicmAvg,Initial_stiffness,Ultimate_strain,Pseudo_ductile_strain,Ultimate_strength,Yield_strength
K13D,C100,1692.809461,0.603845523,77.38686145,1339.229992,0.697083194,229013.4748,1.1,0.855224788,560.5682194,516.1494296
K13D,C100,5793.553383,0.717040312,73.13797833,1118.380163,0.603225198,323813.7518,0.24,0.075325747,533.2378785,533.2378785
C124,C124,10930.02435,1,76.04008057,1189.365259,0.677158528,122296.4845,1.46,0.082894469,1684.151653,1684.151653
K13D,C100,4555.556053,0.607298655,55.54748329,1755.897396,0.809817399,272812.6387,3.56,3.333696889,617.3834882,474.7853765
K13D,C100,3733.830042,0.444058273,99.16009299,1293.858997,0.65484375,197465.319,2.08,1.788955093,574.7127542,410.2102913
K13D,C100,4650.759562,0.700204316,57.21430271,1080.968888,0.951376317,308822.4863,0.24,0.067004214,534.2498875,534.2498875
K13D,C100,4170.945492,0.621331913,84.10944652,1313.796025,0.846091825,272637.6874,3.44,3.207209412,634.6748759,498.2339215
K13D,C100,11867.72774,0.590219608,86.05871222,1665.417433,0.882411684,257597.9918,3.16,2.918737019,621.4885951,363.3740349
XN-90,C100,3918.454757,0.489901756,72.3921015,1223.613132,0.951326726,214144.7743,2.2,1.891928589,659.7188281,504.2207835
K13D,C100,8522.753518,0.397080753,52.45141039,1798.851606,0.649010985,194821.6959,3.54,3.131466397,795.9120943,328.4437364
K13D,C100,3817.716193,0.520121835,85.50974343,1213.291734,0.625527717,226708.6026,2.7,2.433216939,604.8201489,444.5464398
K13D,C100,3286.383021,0.58229352,85.76980223,1395.75758,0.784319923,249783.097,2.66,2.428902421,577.24269,492.2203628
K13D,C100,8802.122342,0.389379736,65.38548329,1782.541839,0.995673694,191897.2704,3.46,3.033285221,818.854013,326.5371369
XN-90,C100,2586.858798,0.575725248,44.80727354,1274.554223,0.73558534,237141.5476,2.24,1.961974965,659.3128701,548.5173668
K13D,C100,6832.580308,0.723920873,89.50989541,1601.748458,0.695781115,335447.9042,3.1,2.940368575,535.4802696,508.7553564
XN-90,C100,3128.526418,0.527276811,65.17151478,1302.504723,0.92688477,223959.6724,3.06,2.75044516,693.2780053,541.5930376
K13D,C100,5284.525484,0.640550363,77.76110107,1591.650046,0.608555631,289799.3785,3.46,3.258859224,582.9047179,484.748363
K13D,C100,11323.95087,0.499706312,77.91891339,1056.492571,0.634133352,237823.2757,3.22,2.920804426,711.556715,351.793092
K13D,C100,6849.300926,0.386963779,46.25551132,1266.033696,0.832406088,185844.037,3.5,3.066142124,806.2989907,330.6021687
XN-90,C100,4858.315322,0.436551641,89.40543244,1099.277987,0.902100376,196122.6732,2.26,1.901147849,703.7904314,450.1908886
K13D,C100,11060.62664,0.634496209,50.24202295,1789.815509,0.973903823,288942.2981,3.18,2.978383643,582.5549358,404.208816
K13D,C100,4398.533336,0.707532991,67.42836572,1280.673114,0.913505024,313317.2976,0.24,0.065448629,546.8996372,546.8996372
K13D,C100,4316.048008,0.58030341,89.86452402,1605.97316,0.633522856,258922.9512,2.98,2.746523558,604.5240935,468.5491992
K13D,C100,5727.076388,0.761739116,95.27844337,1167.730807,0.741276719,346717.5301,0.22,0.05351513,577.2322284,577.2322284
K13D,C100,3993.702447,0.640452712,69.93819793,1608.056888,0.741490117,283175.554,3.68,3.475675404,578.597306,508.8803349
K13D,C100,10019.55305,0.433116851,94.95480523,1265.494782,0.817756118,209981.715,3.22,2.848429142,780.2308603,334.1972427
K13D,C100,5811.501392,0.736373892,51.18442133,1523.189105,0.843606429,337452.5845,0.24,0.079121918,542.8872445,542.8872445
XN-90,C100,5009.57494,0.503580567,55.07448965,1623.662867,0.930193634,226222.4642,3.6,3.258917013,771.6063376,489.7652512
K13D,C100,3306.155212,0.559942278,98.27147788,1762.497326,0.945701591,244267.0604,2.66,2.402649092,628.6234971,485.7714031
K13D,C100,3415.687359,0.597315953,74.08198428,1294.194736,0.638368039,255829.2909,3.06,2.842205642,557.1817627,492.5371697
C124,C124,8138.718148,1,70.52073208,1378.058577,0.779823715,122242.6717,1.3,0.071806542,1501.376497,1501.376497
C124,T300,11656.97545,0.995689145,92.45470322,1435.047239,0.722880473,122409.0718,1.5,0.088626656,1727.649011,1727.649011
C124,C124,8479.57373,1,72.98140914,1711.852989,0.919080308,122445.444,1.38,0.075766352,1596.974681,1596.974681
T800H,T800H,11923.80338,1,51.59141772,1637.556026,0.682632159,160307.1247,1.06,0.186952445,1399.557433,1365.849871
C124,C124,10031.93907,1,63.01533977,1516.435746,0.701489814,122333.1295,1.48,0.097729457,1690.974813,1690.974813
XN-90,C100,4249.797932,0.538163073,47.68663688,1774.267195,0.64041953,237995.7607,3.68,3.401773749,662.1666832,514.5436058
K13D,C100,3098.539957,0.593122346,58.27344886,1295.181379,0.992247076,250708.3311,2.12,1.878239423,606.1139082,487.0473337
XN-90,C100,7371.837213,0.483033753,44.80687241,1123.988929,0.707781961,220322.2747,3.4,3.057691474,754.1819314,438.8241248
K13D,C100,4558.697225,0.436819329,91.62560679,1264.497109,0.605357291,198815.4616,2.32,2.00543101,625.4117895,391.1217655
K13D,C100,4114.820398,0.593133894,45.32622164,1205.724121,0.960294989,258740.1826,3.64,3.408147041,599.8967686,462.4732012
K13D,C100,3356.849792,0.622814615,57.06480498,1721.911438,0.746856191,271078.9584,3.78,3.569438506,570.7879038,500.1679199
XN-90,C100,5625.085515,0.444138646,75.69885868,1039.774459,0.724862374,201042.6814,2.7,2.322370233,759.1970095,440.8869375
K13D,C100,5497.726695,0.723319031,85.89449818,1738.5408,0.626327619,331750.6505,0.22,0.055682686,545.1237591,545.1237591
K13D,C100,2709.684098,0.609733272,53.94550583,1238.258236,0.99059657,251476.263,2.24,1.995083285,615.9074014,493.0377484
K13D,C100,5997.401346,0.679997411,42.26115476,1618.730303,0.891273252,311586.42,3.18,3.01229129,522.5575649,496.9585852
K13D,C100,8066.758042,0.476027874,63.28017083,1373.491545,0.742892788,225215.4788,3.3,2.972680666,737.1738057,363.1319189
K13D,C100,5666.581932,0.468091763,99.73660194,1685.120136,0.924353147,218207.4305,2.86,2.518652961,744.8446027,393.9215899
K13D,C100,4856.840009,0.558817336,73.54164626,1080.112994,0.954600361,247569.0528,3.44,3.161389314,689.7538369,446.8002475
K13D,C100,4264.13246,0.670852369,95.22133976,1533.944698,0.654064901,298217.8811,3.52,3.331007335,563.6099202,532.2843476
K13D,C100,8075.08853,0.812479152,60.99453118,1340.939391,0.788710471,382561.9248,0.2,0.050281413,572.7663098,572.7663098
K13D,C100,3271.656987,0.594445193,79.01349264,1441.262433,0.949647537,255079.5321,3.22,2.975641351,623.3088995,504.8997216
K13D,C100,11346.75236,0.66735938,82.37348378,1488.277473,0.618026738,315470.5632,3.14,2.959914098,568.1180095,420.145393
K13D,C100,5610.420005,0.652369793,76.09057254,1646.701174,0.784722764,297335.3302,3.32,3.119155541,597.1815348,487.2077231
K13D,C100,4509.402253,0.540316701,64.20151612,1208.176608,0.896341637,239422.2105,3.58,3.291038312,691.8384601,439.1926069
XN-90,C100,6531.081888,0.476283105,50.86620192,1439.079226,0.960339191,217987.4231,3.38,3.019305921,786.2677278,452.7213409
K13D,C100,5679.292941,0.679612352,47.46298768,1156.768036,0.740362719,306019.1586,3.24,3.067044362,529.277389,496.5084329
K13D,C100,10344.61579,0.433475151,77.97642992,1029.043169,0.923598528,209005.9506,3.18,2.811849125,769.4572366,328.9163578
K13D,C100,6361.926186,0.770148309,47.79736026,1705.455026,0.820809082,357558.6973,0.22,0.064593245,555.6703676,555.6703676
K13D,C100,5827.245845,0.529376339,40.37778308,1745.037902,0.619988792,243799.3202,3.44,3.174720308,646.7500853,403.2546374
K13D,C100,8150.764007,0.48089871,76.84224339,1398.352378,0.78487074,227419.8364,3.5,3.174016165,741.3519038,372.4198862
K13D,C100,4420.074058,0.504288013,78.41623912,1605.97227,0.808117834,227449.1821,2.82,2.523283295,674.8797193,424.2453342
K13D,C100,6017.910419,0.407998695,64.08787569,1717.4984,0.87313096,195097.7031,3.54,3.122019004,815.4713232,360.705811
K13D,C100,7367.331572,0.47076026,52.98755519,1441.863696,0.803534179,222187.8396,3.4,3.065927457,742.2685649,369.4265358
K13D,C100,7378.300391,0.791511423,74.3273162,1702.243742,0.965264374,372149.4093,0.22,0.064602478,578.3109594,578.3109594
K13D,C100,5351.555617,0.656834146,75.83049771,1558.493477,0.60155134,297884.1569,3.5,3.31082583,563.5198813,488.3399969
K13D,C100,4291.945171,0.542334134,59.98941813,1643.319843,0.903939611,243010.0984,3.48,3.200961533,678.0916538,442.4114182
K13D,C100,6684.877326,0.474504698,70.36518342,1061.99948,0.970305901,219795.8759,3.62,3.272722944,763.3006472,377.3168089
K13D,C100,4952.570014,0.555759948,64.4452725,1239.431152,0.991713395,248904.7395,3.4,3.126464975,680.8416404,440.8938722
K13D,C100,4275.570861,0.615562315,58.08635513,1192.585999,0.856913689,269603.3793,3.46,3.234963673,606.7055424,486.3640081
K13D,C100,4041.232341,0.593367288,81.10907699,1381.007962,0.9183799,260426.1294,2.84,2.600124394,624.6987571,487.5845245
K13D,C100,7638.546922,0.448970386,77.87462323,1717.047112,0.736894528,215216.7882,3.56,3.194805742,785.9593532,357.0265481
K13D,C100,7392.220278,0.482540074,70.96810105,1162.232754,0.764779728,226040.8923,3.46,3.129591916,746.857382,373.9438785
K13D,C100,7341.187418,0.475195657,44.60361145,1319.582084,0.610997492,223142.461,3.38,3.064269832,704.5280675,373.4396459
K13D,C100,5109.682097,0.646458969,48.95361542,1157.806276,0.892745814,287540.1952,3.4,3.203837394,564.0463394,490.6674359
K13D,C100,6800.456071,0.688473468,46.44762843,1754.340323,0.696199615,319014.1808,3.1,2.938796843,514.2609301,482.9689472
K13D,C100,9163.601588,0.402027543,58.36626962,1156.767451,0.789389334,195593.5178,3.32,2.913559412,794.9714437,329.2293088
K13D,C100,5552.345078,0.545356951,68.94144237,1743.224414,0.899849363,250546.3741,3.6,3.320240959,700.9261323,433.3784305
K13D,C100,5961.767133,0.495996667,48.74090446,1406.040499,0.918027885,228629.2909,3.36,3.050564042,707.4612373,395.1708953
K13D,C100,6447.596308,0.512080912,66.35640225,1484.128225,0.714049055,237796.1417,3.82,3.513970405,727.7265688,397.5349399
K13D,C100,6416.710103,0.526000482,62.57068936,1496.463729,0.673706229,243268.4583,3.44,3.156202217,690.3904924,405.2842148
XN-90,C100,8703.052788,0.439748615,46.17822405,1367.050299,0.966229928,206299.1339,3.2,2.815828007,792.5434955,406.4380852
K13D,C100,6200.984547,0.547984222,67.38291753,1171.201192,0.783577839,249681.0383,3.36,3.08615166,683.7473785,419.2160623
K13D,C100,5029.980472,0.517113066,66.24359015,1487.762023,0.770224446,235345.5128,3.12,2.825146664,693.9240966,418.8013843
K13D,C100,4607.536418,0.548725288,50.7739664,1715.605177,0.710869964,248144.1481,3.68,3.420110743,644.8999829,434.0410318
K13D,C100,4532.279799,0.525708475,65.71157206,1335.882478,0.900148665,235402.3697,3.5,3.198776725,709.0867283,435.1675054
T1000GB,T300,9534.154701,0.971580788,46.89454008,1696.614561,0.640380616,157578.1367,1.16,0.191210649,1526.600209,1466.5976
T1000GB,T300,9148.861134,0.962634232,86.74145857,1626.653695,0.764495475,157095.3705,1.18,0.186968047,1560.007227,1500.186367
T1000GB,T300,8675.909316,0.976990353,68.57106627,1578.628778,0.866443341,157549.1264,1.18,0.182059036,1572.24727,1508.794251
T1000GB,T300,9563.900871,0.96474526,85.72267263,1612.817854,0.932924319,157429.6431,1.18,0.191872355,1555.605824,1503.17661
T1000GB,T300,10287.04596,0.973073754,85.17457497,1243.603168,0.760683758,157566.8245,1.18,0.194554194,1552.735664,1504.117515
K13D,C100,5310.27853,0.55962825,67.67717376,1706.633363,0.703533849,256192.2295,3.56,3.298022974,671.1647841,441.9553866
K13D,C100,5495.382811,0.545370144,77.36417118,1689.823611,0.954397379,249423.0998,3.3,3.018961395,700.9752016,426.9246543
K13D,C100,5880.123048,0.612667658,63.89691696,1702.191968,0.648637301,281018.6278,3.44,3.222272877,611.8537741,453.4780522
K13D,C100,6161.639525,0.648263597,52.95360385,1412.018813,0.897484712,296028.9638,3.26,3.065189991,576.6940507,465.2538798
K13D,C100,6716.223803,0.565694115,52.9682423,1502.465504,0.649684438,261400.0291,3.68,3.433664164,643.921946,415.8240472
K13D,C100,6767.413444,0.545931825,48.75293124,1610.007515,0.860499236,253559.0535,3.5,3.234048621,674.343798,404.2022038
K13D,C100,4905.451394,0.53953803,45.95460948,1483.937648,0.764956671,243418.7936,3.54,3.274152476,647.1228362,420.4437811
K13D,C100,5395.467746,0.678041488,75.99337921,1766.983998,0.984903225,309203.4512,3.1,2.914188528,574.5354827,509.8479235
K13D,C100,6974.588266,0.652713034,46.42042667,1207.909754,0.666902884,298892.7474,3.02,2.83839434,542.8061472,462.8524217
K13D,C100,4949.857216,0.552211853,48.37707708,1655.929831,0.859681908,250261.9714,3.76,3.494236253,665.1055913,433.6975152
K13D,C100,5142.111722,0.374507966,79.9646571,1696.363664,0.908080469,178840.5323,2.48,2.073793302,726.4622208,351.110797
K13D,C100,8321.174025,0.677926135,73.5573426,1419.914091,0.765682376,315383.1744,3.12,2.939504493,569.2524592,459.1039997
K13D,C100,6973.161911,0.51810913,48.9336841,1237.766935,0.943074085,239452.0106,3.26,2.970424885,693.3934343,397.2518625
K13D,C100,9896.81304,0.529032324,93.45362422,1390.845863,0.893899462,250259.6144,3.32,3.038036794,705.6400309,363.7350664
K13D,C100,8211.453091,0.545929596,49.73118188,1710.869083,0.839139821,256881.0101,3.36,3.098693274,671.2473567,397.6506675
K13D,C100,6834.28511,0.563479619,55.50736242,1003.220861,0.774428654,257111.1151,3.52,3.260431539,667.3793635,419.5909707
K13D,C100,8959.465229,0.693562707,89.31260846,1071.727408,0.748755157,322415.4514,3.02,2.848510287,552.9093323,444.3368745
K13D,C100,6609.467625,0.625096725,44.39663032,1301.984562,0.828820034,284536.8013,3.58,3.372056574,591.6755727,451.9924937
K13D,C100,8292.643143,0.50700941,55.87956688,1462.673608,0.995456713,239349.4377,3.38,3.083343506,710.0456505,381.1492227
K13D,C100,5672.193105,0.55419306,41.33644613,1352.090192,0.844083512,251468.6355,3.38,3.125700053,639.4846069,420.9599167
K13D,C100,6880.380529,0.508793707,54.43881842,1460.5961,0.725502927,237442.5256,3.42,3.122547425,706.2789063,391.3215425
K13D,C100,6436.881368,0.484633344,76.81557762,1349.620741,0.831692049,225001.0502,3.48,3.144961334,753.840516,389.7544947
K13D,C100,4528.580413,0.513850831,49.59816017,1524.569356,0.88215326,231498.8248,3.56,3.263932208,685.3934582,420.9679603
K13D,C100,1013.485599,0.422030529,72.58818373,1364.107087,0.981051947,143022.1624,1.28,0.843109052,624.8508806,333.1460808
K13D,C100,7816.251216,0.717821794,58.6076368,1558.54764,0.719303229,334566.5647,2.84,2.688710687,506.1634583,488.2294784
K13D,C100,8748.33454,0.245631929,91.50399253,1576.060442,0.923767411,133691.4956,3.16,2.461325002,934.0690541,264.4999263
K13D,C100,7221.679624,0.463915595,77.52067221,1230.067573,0.766645222,218209.079,3.36,3.006490319,771.3902198,374.1335222
K13D,C100,8361.422006,0.394594155,43.82836459,1332.52482,0.869657248,191795.5806,3.4,2.98331949,799.1748032,328.5546684
K13D,C100,11331.10614,0.464756974,73.03903601,1146.335469,0.920216746,223195.7719,3.14,2.811257705,733.7389028,335.4673288
K13D,C100,6377.793204,0.681931935,63.37779589,1337.048197,0.966829204,311986.9837,3.06,2.880577208,559.7757562,494.2056743
K13D,C100,9858.428756,0.693564415,51.59437793,1053.973911,0.948899741,323770.261,2.78,2.617700202,525.4784794,451.0216965
K13D,C100,6551.895859,0.477683461,70.92465883,1349.361815,0.656326044,222479.1733,3.56,3.223480322,748.6861966,387.1135511
K13D,C100,4668.145116,0.704655323,71.60065429,1399.956809,0.736264563,315424.1737,0.24,0.067634292,543.6831118,543.6831118
K13D,C100,6997.66389,0.428661916,50.27832203,1686.546027,0.702080436,204874.5312,3.34,2.965811024,766.6179096,351.249458
K13D,C100,5341.027063,0.527334369,42.24843742,1551.051793,0.850135499,240266.4794,3.48,3.20424068,662.5572091,412.3485504
K13D,C100,6905.337594,0.454584167,64.57996264,1250.016083,0.831027118,213969.6272,3.58,3.218808815,772.8394317,366.186678
K13D,C100,6008.647167,0.500044779,40.87383034,1438.322053,0.734855388,230902.79,3.46,3.163420833,684.8095709,389.8325589
K13D,C100,9306.313832,0.707833387,50.60625868,1074.846824,0.656030719,329684.6484,3.08,2.923954395,514.4584037,446.2535866
K13D,C100,5193.903663,0.494352719,64.12937247,1678.931956,0.960244091,226956.2693,3.52,3.189816433,749.3723061,404.6605423
K13D,C100,9554.433027,0.471077648,99.66587814,1700.66535,0.891642565,226512.3406,3.46,3.127204465,753.8229547,356.695905
K13D,C100,5637.84096,0.499920591,89.76299067,1687.81447,0.763758497,230742.1379,2.9,2.593330077,707.6167378,406.5002876
K13D,C100,8053.664438,0.35560667,88.04095895,1061.895641,0.937429479,174617.2511,3.36,2.862045683,869.5141396,323.9308066
K13D,C100,7757.03503,0.68506993,79.60422702,1505.979846,0.93119943,318834.5942,3.34,3.159326604,576.0492878,460.68977
K13D,C100,7301.806772,0.461406791,44.79603539,1268.992433,0.882884885,216850.0794,3.6,3.254989438,748.1556785,367.0059461
K13D,C100,4888.778271,0.815250776,56.13604814,1068.973038,0.621683075,367615.9266,0.24,0.069620924,626.3406185,626.3406185
K13D,C100,7082.215812,0.506777265,63.95338512,1672.311999,0.64050677,237691.8729,3.4,3.101502342,709.5046733,385.9409094
K13D,C100,8179.144465,0.686557221,50.17243856,1090.156175,0.909778204,316778.2966,3.14,2.968310384,543.8754424,458.9188024
K13D,C100,5712.394756,0.276486713,74.88682728,1048.029702,0.98426028,139483.7359,2.64,2.051209576,821.2668795,303.5948886
K13D,C100,10843.88532,0.518908944,85.47237787,1708.591839,0.785498769,240345.2474,3.2,2.911387181,693.6671933,347.2344374
K13D,C100,8919.641403,0.416206336,43.40482122,1718.031126,0.718398398,202402.8854,3.3,2.92062798,767.859914,332.854707
C124,C124,7698.601171,1,72.76123232,1229.722358,0.805499337,121985.5132,1.26,0.063004017,1460.161693,1460.161693
C124,C124,11735.59099,1,53.23920186,1545.348079,0.65969463,122415.7038,1.58,0.144601206,1757.153536,1638.04469
T1000GB,C124,7479.799659,0.894331981,87.09519766,1132.956691,0.822862923,154619.4987,1.2,0.16567407,1599.269568,1539.543232
T800H,T800H,9106.878663,1,52.07796951,1723.788902,0.769421619,160111.2411,1.08,0.174916525,1449.140385,1397.321123
C124,C124,11450.86467,1,65.5692938,1051.9063,0.881623876,122304.8925,1.52,0.105390293,1730.136881,1712.20344
K13D,C100,8112.973758,0.466866146,49.64965084,1731.993854,0.714280076,223313.4769,3.32,2.992825035,730.6257898,354.1254115
K13D,C100,4727.290632,0.421411698,81.95896034,1112.759906,0.756262818,192214.2568,2.28,1.940802311,651.9863176,378.7467419
K13D,C100,7955.704837,0.754491919,64.69553541,1631.023102,0.849067087,354473.7493,0.2,0.050947248,528.3528767,528.3528767
K13D,C100,5445.005487,0.517478241,41.03193121,1109.154566,0.888444196,233770.5488,3.68,3.389056856,680.1393848,403.9132928
K13D,C100,11893.06366,0.293574811,72.19309367,1270.052639,0.601837723,147740.9623,3.18,2.595731426,863.2040137,269.3722126
C124,C124,10075.18981,1,49.94534421,1392.555734,0.809437833,122441.3879,1.5,0.128122618,1679.745706,1587.759662
C124,C124,11885.23815,1,53.27363097,1333.305736,0.79318223,122373.8253,1.66,0.171462159,1821.580698,1658.803802
C124,C124,7563.354804,1,94.98124133,1730.611095,0.965525019,122190.5155,1.32,0.05640928,1543.988015,1543.988015
